comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
111010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,1,1,"Natarajan to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,22,21,802575,T Natarajan,1.1,0,13,0,714451,Shivam Dube,29,16,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,<strong>Straight up but the ball falls in no-man's land.</strong> Natarajan gets the back of a length ball into Rahane and hurries him. His attempted pull balloons up and falls short of deep third,<p>Natarajan is back from around the wicket</p>,
111020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,2,6,"Natarajan to Dube, SIX",True,False,False,714451,Shivam Dube,35,17,802575,T Natarajan,1.2,0,19,0,277916,Ajinkya Rahane,22,21,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,<strong>BELTED!</strong> First boundary after 14 balls. Was a back of a length ball that sat up nicely for Dube. He swivels and pulls miles over deep midwicket,,
111030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,3,6,"Natarajan to Dube, SIX",True,False,False,714451,Shivam Dube,41,18,802575,T Natarajan,1.3,0,25,0,277916,Ajinkya Rahane,22,21,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,Two in two for Dube! Natarajan goes fuller but it makes no difference to Dube. He clears his front leg and hammers the ball on leg stumps over deep midwicket once more,,
111040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,4,0,"Natarajan to Dube, no run",False,False,False,714451,Shivam Dube,41,19,802575,T Natarajan,1.4,0,25,0,277916,Ajinkya Rahane,22,21,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,"Slower back of a length ball outside off, this time he can only bunt it to point",,
111050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,5,2,"Natarajan to Dube, 2 runs",False,False,False,714451,Shivam Dube,43,20,802575,T Natarajan,1.5,0,27,0,277916,Ajinkya Rahane,22,21,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,"Excellent yorker on off stump, but he still manages to squeeze it out to deep cover for a couple of runs",,
111060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,12,6,0,"Natarajan to Dube, no run",False,False,False,714451,Shivam Dube,43,21,802575,T Natarajan,2.0,0,27,0,277916,Ajinkya Rahane,22,21,390484.0,Jaydev Unadkat,1.0,0.0,5.0,0.0,,,,,,,False,Pinpoint yorker on off stump. Dube can only dig it back towards the bowler,,"<p>Dube now has the <a href=""https://stats.espncricinfo.com/ci/engine/stats/index.html?class=6;filter=advanced;orderby=sixes;spanmin1=01+jan+2022;spanval1=span;template=results;trophy=117;type=batting"">most sixes</a> in the IPL across the last three seasons, pings Matt Roller.</p>"
112010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,1,2,"Unadkat to Rahane, 2 runs",False,False,False,277916,Ajinkya Rahane,24,22,390484,Jaydev Unadkat,1.1,0,7,0,714451,Shivam Dube,43,21,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,"Completely shanks the attempted hack, and that probably saves Rahane. Was a back of a length ball on off stump. He was looking to go over long-on, miscues it towards Markram at wide long-on",,
112020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,2,0,"Unadkat to Rahane, no run",False,False,False,277916,Ajinkya Rahane,24,23,390484,Jaydev Unadkat,1.2,0,7,0,714451,Shivam Dube,43,21,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,"Back of a length ball on off stump, he backs away and  mistimes to mid-off",,
112030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,3,4,"Unadkat to Rahane, FOUR",True,False,False,277916,Ajinkya Rahane,28,24,390484,Jaydev Unadkat,1.3,0,11,0,714451,Shivam Dube,43,21,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,"<b>Juuuuust out of reach of a flying Pat Cummins at mid-off.</b> Slower offcutter on leg stump, he lofts it a little cleaner this time and gets enough bat to clear mid-off",,
112040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,4,1,"Unadkat to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,29,25,390484,Jaydev Unadkat,1.4,0,12,0,714451,Shivam Dube,43,21,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,"On-pace good length ball outside off, chips it to long-on",,
112050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,5,1,"Unadkat to Dube, 1 run",False,False,False,714451,Shivam Dube,44,22,390484,Jaydev Unadkat,1.5,0,13,0,277916,Ajinkya Rahane,29,25,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,"Banged in short, was the slower bouncer. Dube waits for it for an eternity and then slaps it to long-off",,
112060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,13,6,2,"Unadkat to Rahane, 2 runs",False,False,False,277916,Ajinkya Rahane,31,26,390484,Jaydev Unadkat,2.0,0,15,0,714451,Shivam Dube,44,22,802575.0,T Natarajan,2.0,0.0,27.0,0.0,,,,,,,False,Lovely square drive and even better running. Was a pacy length ball outside off. He opens the face of the bat and drives to the right of deep point,,"<p>Shankar: ""Unadcutter is going to be in the main XI for SRH going forward!""</p><p>Pranali: ""Can someone call the emergency roadside assistance - Rahane's innings is stuck in nuetral""</p><p>Karanbir Singh: ""Rahane needs to go big or go home now. Too much firepower left to continue at run a ball.""</p>"
113010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,1,1,"Cummins to Dube, 1 run",False,False,False,714451,Shivam Dube,45,23,489889,Pat Cummins,2.1,0,12,0,277916,Ajinkya Rahane,31,26,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,,,,,,,False,Excellent on-pace yorker on middle and leg stump. Dube somehow digs it out to long-on,"<p>Right, so what do CSK need here? Seven overs left, I suspect they will want 70 off it. Dube will have to do the heavy lifting here. Cummins back from around the wicket</p>",
113020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,2,2,"Cummins to Rahane, 2 runs",False,False,False,277916,Ajinkya Rahane,33,27,489889,Pat Cummins,2.2,0,14,0,714451,Shivam Dube,45,23,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,,,,,,,False,"Slower offcutter on middle and leg stump, he works it to deep backward square leg for a couple of runs",,
113030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,3,1,"Cummins to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,34,28,489889,Pat Cummins,2.3,0,15,0,714451,Shivam Dube,45,23,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,,,,,,,False,"On a length on off stump, he slogs it away to deep backward square leg for a run",,
113040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,4,0,"Cummins to Dube, OUT",False,False,False,714451,Shivam Dube,45,24,489889,Pat Cummins,2.4,0,15,1,277916,Ajinkya Rahane,34,28,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,714451.0,Shivam Dube,Pat Cummins,45.0,24.0,S Dube c Kumar b Cummins 45 (29m 24b 2x4 4x6) SR: 187.50,False,"<strong>Soft dismissal and captain Cummins has the big fish!</strong> Slower bouncer outside off. He stays legside of the ball, deceived by the pace of the ball. He can only bunt it to backward point who takes the easiest of catches","<p>Tarun: ""Anything below 200 will be chasable by SRH. CSK needs 200  else another loss.""</p>",
113050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,5,0,"Cummins to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,0,1,489889,Pat Cummins,2.5,0,15,1,277916,Ajinkya Rahane,34,28,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,,,,,,,False,"Low full toss just outside off, he can only push it to backward point",<p>Jadeja time. Cummins is around the stumps</p>,
113060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,14,6,1,"Cummins to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,1,2,489889,Pat Cummins,3.0,0,16,1,277916,Ajinkya Rahane,34,28,390484.0,Jaydev Unadkat,2.0,0.0,15.0,0.0,,,,,,,False,"Slower back of a length ball on middle, he swivel-pulls to deep midwicket for a run",,"<p>Pmdixit : ""With Dube gone, there is chance for Pat Cummins to get another couple of overs from spinners. Natarajan doesn't seem to be in touch. ""</p>"
114010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,1,1,"Unadkat to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,2,3,390484,Jaydev Unadkat,2.1,0,16,0,277916,Ajinkya Rahane,34,28,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,,,,,,,False,"Pacy length ball on off stump at 126kph,  he pushes to mid-off for a quick run",,
114020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,2,1,"Unadkat to Rahane, 1 run",False,False,False,277916,Ajinkya Rahane,35,29,390484,Jaydev Unadkat,2.2,0,17,0,234675,Ravindra Jadeja,2,3,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,,,,,,,False,Slower offcutter on off stump bowled at 108.7kph. Rahane mistimes his loft to long-on,,
114030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,3,4,"Unadkat to Jadeja, FOUR",True,False,False,234675,Ravindra Jadeja,6,4,390484,Jaydev Unadkat,2.3,0,21,0,277916,Ajinkya Rahane,35,29,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,,,,,,,False,"Lovely shot! Banged in short outside off. Was a slower ball again at 111kph. Jadeja dances down the track, and had to reach for the ball. Ends up playing a forehand past mid-off",,
114040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,4,0,"Unadkat to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,6,5,390484,Jaydev Unadkat,2.4,0,21,0,277916,Ajinkya Rahane,35,29,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,,,,,,,False,"Length on middle and leg, he drags it to midwicket",,
114050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,5,1,"Unadkat to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,7,6,390484,Jaydev Unadkat,2.5,0,22,0,277916,Ajinkya Rahane,35,29,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,,,,,,,False,"Slower back of a length ball on middle stump, shoulder-high as he gets across and pulls to deep backward square leg",,
114060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,15,6,0,"Unadkat to Rahane, OUT",False,False,False,277916,Ajinkya Rahane,35,30,390484,Jaydev Unadkat,3.0,0,22,1,234675,Ravindra Jadeja,7,6,489889.0,Pat Cummins,3.0,0.0,16.0,1.0,277916.0,Ajinkya Rahane,Jaydev Unadkat,35.0,30.0,AM Rahane c Markande b Unadkat 35 (54m 30b 2x4 1x6) SR: 116.66,False,<strong>Taken by backward point and Unadkat ends Rahane's misery.</strong> Slower offcutter bowled at 105kph outside off. Was fuller in length as Rahane looked to go over cover. Gets it off the cue end of the bat and Markande takes a good catch behind him,,
115010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,1,0,"Natarajan to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,7,7,802575,T Natarajan,2.1,0,27,0,381743,Daryl Mitchell,0,0,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,"On a length at 128.4kph outside off. He looks to dab it down to deep third, misses",<p>Mitchell comes in.</p>,
115020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,2,1,"Natarajan to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,8,8,802575,T Natarajan,2.2,0,28,0,381743,Daryl Mitchell,0,0,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,"Slower bouncer outside off, he swivels and pulls to deep midwicket",,
115030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,3,1,"Natarajan to Mitchell, 1 run",False,False,False,381743,Daryl Mitchell,1,1,802575,T Natarajan,2.3,0,29,0,234675,Ravindra Jadeja,8,8,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,Back of a length ball angling across Mitchell who stands tall and punches to deep cover,<p>Stays over to Mitchell</p>,
115040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,4,1,"Natarajan to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,9,9,802575,T Natarajan,2.4,0,30,0,381743,Daryl Mitchell,1,1,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,"Cummins gets a good hand at extra cover and probably saves three. Was a low full toss outside off. Jadeja drives crisply, but can't beat Cummins",,
115050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,5,1,"Natarajan to Mitchell, 1 run",False,False,False,381743,Daryl Mitchell,2,2,802575,T Natarajan,2.5,0,31,0,234675,Ravindra Jadeja,9,9,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,"124.1 back of a length ball on middle and leg, he gets across and slaps it to deep backward square leg","<p>AL Nurain : ""Looking at the pitch, Mustafiz would've been a handful. Huge miss gor CSK.""</p>",
115060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,16,6,1,"Natarajan to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,10,10,802575,T Natarajan,3.0,0,32,0,381743,Daryl Mitchell,2,2,390484.0,Jaydev Unadkat,3.0,0.0,22.0,1.0,,,,,,,False,"Banged in short at shoulder-high, he pulls it down towards deep midwicket for a run",,
116010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,1,4,"Unadkat to Jadeja, FOUR",True,False,False,234675,Ravindra Jadeja,14,11,390484,Jaydev Unadkat,3.1,0,26,1,381743,Daryl Mitchell,2,2,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,Low full toss on Jadeja's pads. He gets across and helps it neatly past short fine leg for a much-needed four,<p>Four overs to go. Here's Unadkat</p>,
116020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,2,1,"Unadkat to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,15,12,390484,Jaydev Unadkat,3.2,0,27,1,381743,Daryl Mitchell,2,2,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,"Slower offcutter well outside off, Jadeja gets right across but the pace of the ball means he can only guide it to short third",,
116030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,3,0,"Unadkat to Mitchell, no run",False,False,False,381743,Daryl Mitchell,2,3,390484,Jaydev Unadkat,3.3,0,27,1,234675,Ravindra Jadeja,15,12,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,"Slower offcutter at 104kph deceives Mitchell all ends up. He was looking to tee off again, can only mistime back to the bowler",<p>Around</p>,
116040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,4,1,"Unadkat to Mitchell, 1 run",False,False,False,381743,Daryl Mitchell,3,4,390484,Jaydev Unadkat,3.4,0,28,1,234675,Ravindra Jadeja,15,12,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,Very slow bouncer well outside off. Mitchell waits and waits before finally thrashing him meekly to deep point,,
116050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,5,0,"Unadkat to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,15,13,390484,Jaydev Unadkat,3.5,0,28,1,381743,Daryl Mitchell,3,4,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,"Unadkat is giving them absolutely no pace to work with. Manufacture whatever pace you can he says. Was the slower bouncer again on middle, Jadeja gets inside the line of it, but still can only pull to short fine leg",,
116060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,17,6,1,"Unadkat to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,16,14,390484,Jaydev Unadkat,4.0,0,29,1,381743,Daryl Mitchell,3,4,802575.0,T Natarajan,3.0,0.0,32.0,0.0,,,,,,,False,Slower bouncer at 110kph as he pulls to deep backward square leg,,
117010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,1,4,"Cummins to Jadeja, FOUR",True,False,False,234675,Ravindra Jadeja,20,15,489889,Pat Cummins,3.1,0,20,1,381743,Daryl Mitchell,3,4,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,Slower bouncer at 117kph but the line was key. Was bowled well outside off giving Jadeja the room. He thrashes it over point for four,<p>Cummins to bowl out</p>,
117020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,2,2,"Cummins to Jadeja, 2 runs",False,False,False,234675,Ravindra Jadeja,22,16,489889,Pat Cummins,3.2,0,22,1,381743,Daryl Mitchell,3,4,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,"Slower offcutter outside off, he slaps it towards cover. The fielder gets across from extra cover but a misfield allows an extra run",,
117030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,3,1,"Cummins to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,23,17,489889,Pat Cummins,3.3,0,23,1,381743,Daryl Mitchell,3,4,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,And now goes at 143kph. Low full toss on the stumps. Jadeja was late his stroke and gets a thick inside edge through his legs to short fine leg,,
117040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,4,1,"Cummins to Mitchell, 1 run",False,False,False,381743,Daryl Mitchell,4,5,489889,Pat Cummins,3.4,0,24,1,234675,Ravindra Jadeja,23,17,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,Pace on again at 139kph on a length on off stump. He drags it to long-on,,
117050,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,5,1,"Cummins to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,24,18,489889,Pat Cummins,3.5,0,25,1,381743,Daryl Mitchell,4,5,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,"Slower offcutter now at 112kph outside off, he slaps it to deep point only for a run though",,
117060,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,18,6,4,"Cummins to Mitchell, FOUR",True,False,False,381743,Daryl Mitchell,8,6,489889,Pat Cummins,4.0,0,29,1,234675,Ravindra Jadeja,24,18,390484.0,Jaydev Unadkat,4.0,0.0,29.0,1.0,,,,,,,False,"<strong>Does he find the gap? Oh, he does.</strong> The over started with a four, and ends with a four. Slower bouncer around shoulder high at 118kph. He waits for the ball, swivels and pulls it to the right of deep backward square leg",,"<p>PilesRapig: ""Very disciplined bowling, only 2 extra runs so far!""</p><p>Suman: ""Captain Cummins employing the same off-pace tactic that worked on 19th November.""</p>"
118010,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,19,1,1,"Kumar to Jadeja, 1 run",False,False,False,234675,Ravindra Jadeja,25,19,326016,Bhuvneshwar Kumar,3.1,0,23,1,381743,Daryl Mitchell,8,6,489889.0,Pat Cummins,4.0,0.0,29.0,1.0,,,,,,,False,Slower offcutter bowled on a length well outside off. He thrashes it to deep point,"<p>Bhuvneshwar Kumar has an ER of 21 at the death this IPL</p><p>Elsewhere, it's time for India vs Australia, but in hockey. The last time India's men made the trip down under, they lost the series 1-4. Yet, ahead of the Paris Olympics this year, <a href=""https://www.espn.in/field-hockey/story/_/id/39878692/india-vs-australia-hockey-preview-fulton-harmanpreet-men-face-litmus-test-ahead-paris-olympics"" target=""_blank"">things could be different for India</a> against Australia, with coach Craig Fulton's new approach.</p>",
118020,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,19,2,2,"Kumar to Mitchell, 2 runs",False,False,False,381743,Daryl Mitchell,10,7,326016,Bhuvneshwar Kumar,3.2,0,25,1,234675,Ravindra Jadeja,25,19,489889.0,Pat Cummins,4.0,0.0,29.0,1.0,,,,,,,False,"Excellent yorker on off stump, he digs it out somehow to long on. A good flat throw comes in but Mitchell was well in",,
118030,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,19,3,1,"Kumar to Mitchell, 1 run",False,False,False,381743,Daryl Mitchell,11,8,326016,Bhuvneshwar Kumar,3.3,0,26,1,234675,Ravindra Jadeja,25,19,489889.0,Pat Cummins,4.0,0.0,29.0,1.0,,,,,,,False,Another offpace delivery at 112kph on a length outside off. He mistimes his thrash to extra cover.,,
118040,2024.0,1422136,SRH v CSK,SRH,CSK,CSK,1,19,4,0,"Kumar to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,25,20,326016,Bhuvneshwar Kumar,3.4,0,26,1,381743,Daryl Mitchell,11,8,489889.0,Pat Cummins,4.0,0.0,29.0,1.0,,,,,,,False,"Pinpoint yorker on the stumps, he digs it back to the bowler who fires in a throw back at the stumps. And instead hits Jadeja who was way out his crease. Ooh, is there an appeal for obstruction? Don't think there is an appeal. The   bowler walked back immediately. But the umpires converge. Cummins says he does not want them to go up",,
